OBJECTID,Join_Count,TARGET_FID,JOIN_FID,GRID_ID,ID,sourceCountry,ENRICH_FID,aggregationMethod,populationToPolygonSizeRating,apportionmentConfidence,HasData,CRMCYBURG,CRMCYTOTC,TOTPOP_CY,UNEMPRT_CY_I,HISPPOP_CY_P,MEDHINC_CY_I,ACSVET_P,ID_1,sourceCountry_1,ENRICH_FID_1,aggregationMethod_1,populationToPolygonSizeRating_1,apportionmentConfidence_1,HasData_1,X14068_X_I,X14068FY_X_I,ACSHSGRAD_P,ACSVET_P_1,ACS35NOHI_P,ACSEDNOSCH_P,ACSGRNTI50_P,ACSBLWPV_P,ACSPUBAI_P,ACSHHDIS_P,source_run,latitude,longitude,address,heading,filename,tent_prediction_count,max_conf,classes_seen,hex_area_sqkm,climate_t2m_2024_c,climate_tmax_2024_c,climate_ppt_2024_mm,tent_ref_point_count,tent_ref_prediction_sum,tent_ref_max_conf,tent_ref_mean_conf,transit_stops_count,hospital_count,fire_station_count,library_count,college_count,public_school_count,private_school_count,recreation_center_count,adult_recreation_count,cool_zone_count,affordable_housing_count,sud_treatment_count,business_sites_count,gas_station_count,police_station_count,food_access_count,lausd_school_site_count,osm_major_road_segments_count,osm_major_road_length_m,nearest_osm_major_road_m,freeway_segments_count,freeway_length_m,nearest_freeway_m,river_drainage_segments_count,river_drainage_length_m,nearest_river_drainage_m,osm_amenity_count,caltrans_highway_segments_count,caltrans_highway_length_m,nearest_caltrans_highway_m,fema_flood_hazard_area_pct,fema_flood_hazard_intersects,la_geohub_100yr_flood_area_pct,la_geohub_100yr_flood_intersects,la_geohub_500yr_flood_area_pct,la_geohub_500yr_flood_intersects,la_geohub_fire_hazard_area_pct,la_geohub_fire_hazard_intersects,heat_exposure_area_pct,heat_exposure_intersects,tree_canopy_proxy_pct,vegetation_proxy_pct,impervious_proxy_pct,water_proxy_pct,bare_ground_proxy_pct,dominant_landcover_class,heat_exposure_proxy_score
1,0,1,-1,AD-58,0,US,1,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,44,1580,43,31.77,137,9.34,0,US,1,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,124,129,19.08,9.05,3.69,1.04,18.18,7.27,1.5,20.75,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,105,115,0,0,4,0,0.0,1145.84,0,0.0,3886.45,1,38.07,642.38,8,0,0.0,1945.87,0.0,0,0.0,0,0.43,1,74.16,1,0.0,0,2.18,39.19,31.0,1.09,28.71,5,51.05
531,1,247,748,T-30,11,US,212,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,126,130,12167,126,26.68,111,1.09,46,US,212,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102,99,8.1,0.39,3.46,1.97,20.92,11.1,4.07,13.78,api_test_workflow_v2_30pct_model6_2026-05-08,34.02479537,-118.4119223,"3469 S OVERLAND AVE, 90034",90.0,34.0247953675_-118.4119223_90.jpg,1.0,0.725,tent,1.295,17.47,29.74,16.36,0,0,,,12,0,0,0,0,0,2,0,0,0,0,2,1332,1376,0,0,3,29,2365.33,337.03,0,0.0,1001.5,0,0.0,1019.04,36,0,0.0,1004.45,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.32,20.04,59.31,1.32,19.33,5,71.12
532,1,247,957,T-30,11,US,212,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,126,130,12167,126,26.68,111,1.09,46,US,212,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102,99,8.1,0.39,3.46,1.97,20.92,11.1,4.07,13.78,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.01808977,-118.40871814,"10757 W VENICE BLVD, 90034",90.0,34.0180897691_-118.408718135_90.jpg,1.0,0.772,tent,1.295,17.47,29.74,16.36,0,0,,,12,0,0,0,0,0,2,0,0,0,0,2,1332,1376,0,0,3,29,2365.33,337.03,0,0.0,1001.5,0,0.0,1019.04,36,0,0.0,1004.45,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.32,20.04,59.31,1.32,19.33,5,71.12
533,0,248,-1,U-30,12,US,213,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,226,219,4756,50,18.69,161,2.45,47,US,213,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,163,159,5.31,2.62,0.27,0.65,21.1,2.8,3.23,17.8,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,1,2,0,0,0,244,256,0,0,0,0,0.0,747.85,0,0.0,1505.25,1,361.69,598.28,12,0,0.0,1550.88,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.19,25.02,48.02,3.86,23.09,5,62.96
534,1,249,1355,S-17,45,US,482,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102,105,4357,155,16.82,132,3.7,48,US,446,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,136,135,6.48,2.87,0.67,1.01,21.91,6.09,4.87,9.79,api_test_workflow_v2_remaining_model6_2026-05-08,34.15625306,-118.41807046,"4750 ETHEL AV, 91423",90.0,34.1562530555_-118.418070456_90.jpg,1.0,0.8264,tent,1.295,17.47,29.74,16.36,0,0,,,18,0,0,0,0,0,1,0,0,0,0,1,660,700,0,0,2,12,2856.53,117.9,12,2856.53,117.9,0,0.0,795.36,2,2,2450.46,118.17,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,6.58,30.09,48.6,3.33,17.98,5,62.05
535,0,250,-1,V-30,13,US,214,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,332,325,3683,171,20.23,182,3.22,49,US,214,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,165,163,9.27,2.93,1.25,1.58,21.64,8.2,4.62,18.75,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,97,101,0,0,0,15,1212.51,231.83,0,0.0,985.67,3,1848.25,94.61,4,0,0.0,1156.53,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,5.88,32.84,48.46,1.14,17.56,5,62.16
536,0,251,-1,AP-24,46,US,375,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,106,91,4524,129,68.83,120,3.54,0,US,447,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,97,100,19.53,2.84,2.58,7.71,21.25,8.07,3.06,29.27,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,117,106,0,0,0,0,0.0,722.35,0,0.0,1201.33,1,398.02,545.43,1,0,0.0,1434.08,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.72,28.21,51.27,2.79,17.73,5,64.47
537,0,252,-1,W-30,14,US,215,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,198,1060,0,10.57,169,4.28,1,US,215,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,186,196,9.52,1.61,0.0,0.0,0.0,8.1,0.0,11.11,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,66,67,0,0,0,17,3551.4,258.32,0,0.0,2062.14,0,0.0,803.29,6,0,0.0,2221.23,2.99,1,0.0,0,2.71,1,100.0,1,0.0,0,12.54,60.09,17.28,1.05,21.58,3,38.33
538,0,253,-1,T-17,47,US,483,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,83,4944,119,15.39,131,2.62,2,US,448,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,121,119,8.08,2.13,3.02,0.4,36.94,9.37,1.91,14.01,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,42,0,0,0,0,0,0,0,0,0,0,1,645,716,0,0,0,0,0.0,698.29,0,0.0,698.29,1,1413.72,97.89,4,0,0.0,714.6,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,5.0,24.3,50.26,5.0,20.44,5,63.68
539,0,254,-1,X-30,15,US,216,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,104,102,3405,181,22.35,109,4.63,3,US,216,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,110,14.81,4.66,1.53,1.03,37.54,10.7,2.14,16.32,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,11,0,0,0,0,2,0,2,0,0,0,0,331,317,0,0,3,25,1670.53,178.48,0,0.0,1562.22,0,0.0,1143.58,1,0,0.0,1563.72,7.18,1,0.0,0,0.98,1,100.0,1,0.0,0,8.6,32.72,48.68,2.19,16.4,5,61.5
540,0,255,-1,W-23,48,US,376,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,180,219,8730,138,11.87,136,1.97,4,US,449,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,125,124,7.2,3.27,2.88,0.68,30.88,12.06,3.31,12.49,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,69,0,0,0,0,0,1,0,0,0,0,2,844,842,0,0,0,41,2697.97,229.07,0,0.0,4378.32,3,113.88,271.0,55,0,0.0,3107.85,17.74,1,0.0,0,0.44,1,100.0,1,0.0,0,4.03,26.56,52.41,1.58,19.46,5,65.48
541,0,256,-1,Y-30,16,US,217,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,140,88,9376,193,43.68,54,3.6,5,US,217,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60,60,20.24,3.11,7.65,3.26,33.77,19.52,7.09,28.35,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,6,0,0,0,0,2,0,1,1,0,0,0,431,429,0,0,3,10,2377.67,123.47,0,0.0,2089.64,0,0.0,1622.35,1,0,0.0,2165.05,14.03,1,0.0,0,3.92,1,100.0,1,0.0,0,3.25,30.29,48.46,0.61,20.63,5,62.95
542,0,257,-1,U-17,49,US,484,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,77,87,4585,155,19.56,129,3.41,6,US,450,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,133,132,12.18,2.93,1.36,0.6,36.64,12.29,4.09,11.6,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,39,0,0,0,0,0,2,0,0,0,0,1,907,959,0,0,0,54,4881.55,244.16,23,3504.58,244.16,1,1098.17,322.57,8,2,2372.5,242.63,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.54,24.01,53.02,4.82,18.14,5,66.35
543,0,258,-1,Z-30,17,US,218,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,135,109,7152,124,31.32,56,4.05,7,US,218,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73,75,20.75,3.59,2.05,4.41,42.67,20.83,5.51,28.17,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,12,0,1,0,0,3,0,0,0,0,0,0,453,441,0,0,8,21,2126.91,397.77,0,0.0,1612.38,0,0.0,2842.3,1,0,0.0,1617.58,66.59,1,0.0,0,8.7,1,100.0,1,0.0,0,3.16,22.41,59.31,1.67,16.61,5,70.57
544,1,259,731,X-23,0,US,377,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,178,208,8066,124,13.34,113,1.19,8,US,451,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,124,122,6.35,1.29,2.79,0.04,23.82,7.41,5.28,16.59,api_test_workflow_v2_30pct_model6_2026-05-08,34.09779639,-118.36700208,"8166 W SUNSET BLVD, 90046",90.0,34.0977963857_-118.367002079_90.jpg,1.0,0.66,tent,1.295,17.47,29.74,16.36,0,0,,,51,0,0,0,0,1,1,0,0,0,0,0,1052,1069,0,0,1,0,0.0,631.27,0,0.0,3155.55,0,0.0,1114.52,13,0,0.0,2167.15,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,8.78,32.66,50.04,1.32,15.98,5,62.39
545,0,260,-1,AA-30,18,US,219,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,123,99,4147,233,15.34,88,6.62,9,US,219,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89,92,12.25,4.58,1.89,2.72,44.33,10.84,2.29,38.37,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,38,0,0,0,0,1,0,0,1,0,0,1,534,501,0,0,4,63,2921.82,364.67,0,0.0,2234.3,0,0.0,3642.91,3,0,0.0,2287.28,63.58,1,0.0,0,19.08,1,100.0,1,0.0,0,0.62,18.19,52.99,1.23,27.59,5,66.91
546,0,261,-1,V-17,1,US,485,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,116,135,5294,233,20.34,126,1.32,10,US,452,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,119,118,11.02,2.28,3.79,2.65,25.74,9.62,2.01,15.25,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,18,0,0,0,0,3,1,0,0,0,0,1,597,675,0,0,6,28,4078.89,508.35,28,4078.89,508.35,2,263.91,624.08,5,2,1360.21,554.09,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.56,28.48,49.08,5.0,17.44,5,62.99
547,0,262,-1,Y-23,2,US,378,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,180,178,12593,155,14.47,96,1.64,11,US,453,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,101,100,10.71,1.64,2.99,0.72,21.29,11.94,5.96,23.12,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,30,0,1,0,0,0,1,2,1,0,0,2,784,831,0,0,0,30,1495.43,91.7,0,0.0,2736.78,0,0.0,1613.67,6,0,0.0,993.39,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.11,27.02,48.95,1.14,22.89,5,63.63
548,1,263,1461,AB-30,19,US,220,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,139,102,7374,138,62.14,93,2.87,12,US,220,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,88,90,19.62,2.74,4.22,8.48,39.94,22.22,5.41,27.87,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.01870851,-118.31902924,"3792 S 2ND AVE, 90018",90.0,34.0187085068_-118.319029243_90.jpg,1.0,0.9122,tent,1.295,17.47,29.74,16.36,0,0,,,4,0,1,0,0,1,2,0,0,0,0,0,520,513,0,0,1,0,0.0,997.87,0,0.0,1788.89,0,0.0,3521.8,1,0,0.0,1792.48,55.0,1,0.0,0,12.53,1,100.0,1,0.0,0,2.02,19.86,62.04,0.97,17.14,5,72.82
549,1,263,1462,AB-30,19,US,220,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,139,102,7374,138,62.14,93,2.87,12,US,220,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,88,90,19.62,2.74,4.22,8.48,39.94,22.22,5.41,27.87,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.01870851,-118.31902924,"3792 S 2ND AVE, 90018",180.0,34.0187085068_-118.319029243_180.jpg,1.0,0.8608,tent,1.295,17.47,29.74,16.36,0,0,,,4,0,1,0,0,1,2,0,0,0,0,0,520,513,0,0,1,0,0.0,997.87,0,0.0,1788.89,0,0.0,3521.8,1,0,0.0,1792.48,55.0,1,0.0,0,12.53,1,100.0,1,0.0,0,2.02,19.86,62.04,0.97,17.14,5,72.82
550,1,264,79,W-17,3,US,486,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,105,146,7519,183,23.82,104,1.64,13,US,454,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89,88,9.35,0.98,3.38,1.16,30.15,10.67,4.07,10.42,api_test_workflow_v2_20pct_model6_2026-05-07,34.15688485,-118.370035,"4751 N LANKERSHIM BLVD, 91602",0.0,34.1568848499_-118.370035_0.jpg,1.0,0.6976,tent,1.295,17.47,29.74,16.36,0,0,,,36,0,0,0,0,0,1,0,0,0,0,1,1114,1248,0,0,0,89,11641.93,208.86,65,10864.55,208.86,8,1317.77,175.16,10,10,4474.84,209.53,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.55,23.27,54.96,4.74,17.03,5,67.71
551,1,264,405,W-17,3,US,486,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,105,146,7519,183,23.82,104,1.64,13,US,454,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89,88,9.35,0.98,3.38,1.16,30.15,10.67,4.07,10.42,api_test_workflow_v2_20pct_model6_2026-05-07,34.16095705,-118.37208628,"4936 N LANKERSHIM BLVD, 91601",90.0,34.1609570469_-118.372086281_90.jpg,2.0,0.7779,tent,1.295,17.47,29.74,16.36,0,0,,,36,0,0,0,0,0,1,0,0,0,0,1,1114,1248,0,0,0,89,11641.93,208.86,65,10864.55,208.86,8,1317.77,175.16,10,10,4474.84,209.53,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.55,23.27,54.96,4.74,17.03,5,67.71
552,1,264,518,W-17,3,US,486,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,105,146,7519,183,23.82,104,1.64,13,US,454,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89,88,9.35,0.98,3.38,1.16,30.15,10.67,4.07,10.42,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.15719576,-118.37998424,"4750 N KRAFT AVE, 91602",0.0,34.1571957602_-118.379984239_0.jpg,1.0,0.8643,tent,1.295,17.47,29.74,16.36,0,0,,,36,0,0,0,0,0,1,0,0,0,0,1,1114,1248,0,0,0,89,11641.93,208.86,65,10864.55,208.86,8,1317.77,175.16,10,10,4474.84,209.53,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.55,23.27,54.96,4.74,17.03,5,67.71
553,1,264,640,W-17,3,US,486,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,105,146,7519,183,23.82,104,1.64,13,US,454,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89,88,9.35,0.98,3.38,1.16,30.15,10.67,4.07,10.42,api_test_workflow_v2_remaining_model6_2026-05-08,34.1611389,-118.37199151,"11065 W MORRISON ST, 91601",0.0,34.1611388987_-118.371991512_0.jpg,2.0,0.8529,tent,1.295,17.47,29.74,16.36,0,0,,,36,0,0,0,0,0,1,0,0,0,0,1,1114,1248,0,0,0,89,11641.93,208.86,65,10864.55,208.86,8,1317.77,175.16,10,10,4474.84,209.53,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.55,23.27,54.96,4.74,17.03,5,67.71
554,1,264,816,W-17,3,US,486,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,105,146,7519,183,23.82,104,1.64,13,US,454,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89,88,9.35,0.98,3.38,1.16,30.15,10.67,4.07,10.42,api_test_workflow_v2_5pct_fresh_2026-04-28,34.15500107,-118.37886206,"4632 N TUJUNGA AVE, 91602",180.0,34.1550010677_-118.378862056_180.jpg,1.0,0.7451,tent,1.295,17.47,29.74,16.36,0,0,,,36,0,0,0,0,0,1,0,0,0,0,1,1114,1248,0,0,0,89,11641.93,208.86,65,10864.55,208.86,8,1317.77,175.16,10,10,4474.84,209.53,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.55,23.27,54.96,4.74,17.03,5,67.71
555,1,265,821,AC-30,20,US,221,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,161,140,9008,88,67.52,90,1.21,14,US,221,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,82,85,18.31,0.82,7.59,5.03,29.49,17.03,7.4,40.41,api_test_workflow_v2_5pct_fresh_2026-04-28,34.01729675,-118.30769385,"3802 S HOBART BLVD, 90062",270.0,34.0172967523_-118.30769385_270.jpg,1.0,0.8542,tent,1.295,17.47,29.74,16.36,0,0,,,52,0,0,1,0,1,0,0,0,0,0,0,684,572,1,0,5,32,2178.09,62.36,0,0.0,2461.23,0,0.0,4646.82,8,0,0.0,2507.35,78.43,1,0.0,0,6.7,1,100.0,1,0.0,0,1.32,16.32,58.95,1.49,23.25,5,70.87
556,1,265,1168,AC-30,20,US,221,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,161,140,9008,88,67.52,90,1.21,14,US,221,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,82,85,18.31,0.82,7.59,5.03,29.49,17.03,7.4,40.41,api_test_workflow_v8_remaining_location_deduped_final_after10_30_2026-05-23,34.01525002,-118.30470273,"3871 S DENKER AVE, 90062",270.0,34.0152500157_-118.304702728_270.jpg,1.0,0.7591,tent,1.295,17.47,29.74,16.36,0,0,,,52,0,0,1,0,1,0,0,0,0,0,0,684,572,1,0,5,32,2178.09,62.36,0,0.0,2461.23,0,0.0,4646.82,8,0,0.0,2507.35,78.43,1,0.0,0,6.7,1,100.0,1,0.0,0,1.32,16.32,58.95,1.49,23.25,5,70.87
557,1,265,1833,AC-30,20,US,221,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,161,140,9008,88,67.52,90,1.21,14,US,221,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,82,85,18.31,0.82,7.59,5.03,29.49,17.03,7.4,40.41,api_test_workflow_v8_remaining_location_deduped_final_after10_30_2026-05-23,34.01652606,-118.30925002,"1613 W 38TH PL, 90062",0.0,34.016526056_-118.309250015_0.jpg,1.0,0.8511,tent,1.295,17.47,29.74,16.36,0,0,,,52,0,0,1,0,1,0,0,0,0,0,0,684,572,1,0,5,32,2178.09,62.36,0,0.0,2461.23,0,0.0,4646.82,8,0,0.0,2507.35,78.43,1,0.0,0,6.7,1,100.0,1,0.0,0,1.32,16.32,58.95,1.49,23.25,5,70.87
558,1,266,5,Z-23,4,US,379,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,161,211,11672,150,21.44,95,1.36,15,US,455,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,93,92,6.69,1.25,4.88,3.25,33.31,17.92,5.25,12.9,api_test_workflow_v2_10pct_model6_2026-05-06_live,34.09796483,-118.33760036,"SUNSET BLVD AT MCCADDEN PL, 90028",270.0,34.097964833_-118.337600364_270.jpg,1.0,0.8083,tent,1.295,17.47,29.74,16.36,0,0,,,72,0,0,1,1,1,1,0,0,0,0,1,2262,2322,0,0,3,65,3019.78,96.53,0,0.0,1569.22,0,0.0,1475.07,60,0,0.0,705.01,0.66,1,0.0,0,0.66,1,100.0,1,0.0,0,3.07,14.47,73.77,0.96,10.79,5,80.72
559,1,266,18,Z-23,4,US,379,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,161,211,11672,150,21.44,95,1.36,15,US,455,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,93,92,6.69,1.25,4.88,3.25,33.31,17.92,5.25,12.9,api_test_workflow_v2_10pct_model6_2026-05-06_live,34.09774593,-118.33763163,"6730 W SUNSET BLVD, 90028",270.0,34.0977459348_-118.337631635_270.jpg,1.0,0.8083,tent,1.295,17.47,29.74,16.36,0,0,,,72,0,0,1,1,1,1,0,0,0,0,1,2262,2322,0,0,3,65,3019.78,96.53,0,0.0,1569.22,0,0.0,1475.07,60,0,0.0,705.01,0.66,1,0.0,0,0.66,1,100.0,1,0.0,0,3.07,14.47,73.77,0.96,10.79,5,80.72
560,1,266,163,Z-23,4,US,379,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,161,211,11672,150,21.44,95,1.36,15,US,455,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,93,92,6.69,1.25,4.88,3.25,33.31,17.92,5.25,12.9,api_test_workflow_v2_remaining_model6_2026-05-08,34.10153432,-118.3387377,"HOLLYWOOD BLVD AT HIGHLAND AVE, 90028",0.0,34.1015343152_-118.338737697_0.jpg,1.0,0.8946,tent,1.295,17.47,29.74,16.36,0,0,,,72,0,0,1,1,1,1,0,0,0,0,1,2262,2322,0,0,3,65,3019.78,96.53,0,0.0,1569.22,0,0.0,1475.07,60,0,0.0,705.01,0.66,1,0.0,0,0.66,1,100.0,1,0.0,0,3.07,14.47,73.77,0.96,10.79,5,80.72
561,1,266,177,Z-23,4,US,379,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,161,211,11672,150,21.44,95,1.36,15,US,455,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,93,92,6.69,1.25,4.88,3.25,33.31,17.92,5.25,12.9,api_test_workflow_v2_remaining_model6_2026-05-08,34.09815561,-118.34933687,"7311 W SUNSET BLVD, 90046",90.0,34.0981556058_-118.349336871_90.jpg,1.0,0.7075,tent,1.295,17.47,29.74,16.36,0,0,,,72,0,0,1,1,1,1,0,0,0,0,1,2262,2322,0,0,3,65,3019.78,96.53,0,0.0,1569.22,0,0.0,1475.07,60,0,0.0,705.01,0.66,1,0.0,0,0.66,1,100.0,1,0.0,0,3.07,14.47,73.77,0.96,10.79,5,80.72
562,1,266,581,Z-23,4,US,379,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,161,211,11672,150,21.44,95,1.36,15,US,455,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,93,92,6.69,1.25,4.88,3.25,33.31,17.92,5.25,12.9,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.09815349,-118.34942488,"7315 W SUNSET BLVD, 90046",180.0,34.0981534941_-118.349424879_180.jpg,1.0,0.6521,tent,1.295,17.47,29.74,16.36,0,0,,,72,0,0,1,1,1,1,0,0,0,0,1,2262,2322,0,0,3,65,3019.78,96.53,0,0.0,1569.22,0,0.0,1475.07,60,0,0.0,705.01,0.66,1,0.0,0,0.66,1,100.0,1,0.0,0,3.07,14.47,73.77,0.96,10.79,5,80.72
